listing_id,date
14727973,2017-10-13
14727973,2017-10-21
14727973,2017-11-10
14727973,2017-12-02
14727973,2017-12-08
14727973,2017-12-22
14727973,2018-01-19
14727973,2018-02-04
14727973,2018-04-13
14727973,2018-04-21
14727973,2018-05-05
14727973,2018-05-11
14727973,2018-05-18
14727973,2018-05-27
14727973,2018-06-02
14727973,2018-06-09
14727973,2018-06-21
14727973,2018-06-29
14727973,2018-07-04
14727973,2018-08-31
14727973,2018-09-15
14727973,2018-09-22
14727973,2018-09-27
14727973,2018-10-07
14727973,2018-10-10
14727973,2018-10-27
14727973,2018-11-07
14727973,2018-11-11
14727973,2018-11-14
14727973,2018-11-17
14727973,2018-11-23
14727973,2018-11-30
14727973,2018-12-08
14727973,2018-12-19
14727973,2019-01-17
14727973,2019-02-02
14727973,2019-03-02
14727973,2019-03-06
14727973,2019-03-09
14727973,2019-03-16
14727973,2019-03-20
14727973,2019-03-29
14727973,2019-04-04
14727973,2019-04-09
14727973,2019-04-18
14727973,2019-05-03
14727973,2019-05-10
14727973,2019-05-20
14727973,2019-06-07
14727973,2019-06-14
14727973,2019-06-22
14727973,2019-07-13
14727973,2019-08-03
14727973,2019-08-19
14727973,2019-09-04
14727973,2019-09-13
14727973,2019-09-21
14727973,2019-09-25
14727973,2019-10-04
14727973,2019-10-13
14727973,2019-10-19
14727973,2019-11-01
14727973,2019-11-30
14727973,2019-12-13
14727973,2019-12-21
14727973,2020-01-17
14727973,2020-02-08
14727973,2020-02-13
14727973,2020-03-21
14727973,2021-11-02
14727973,2022-11-25
14727973,2022-12-07
14727973,2022-12-16
14727973,2023-01-28
14727973,2023-02-10
14727973,2023-03-12
14727973,2023-03-17
14757969,2016-09-30
14757969,2016-10-06
14757969,2017-03-09
14757969,2017-04-07
14757969,2017-05-08
14757969,2017-06-26
14757969,2017-09-03
14757969,2017-09-13
14757969,2017-09-16
14757969,2017-10-01
14757969,2017-10-07
14757969,2017-10-22
14757969,2017-11-02
14757969,2017-11-08
14757969,2017-11-25
14757969,2018-01-05
14757969,2018-05-12
14757969,2018-05-18
14757969,2018-05-30
14757969,2018-06-08
14757969,2018-07-05
14757969,2018-07-12
14757969,2018-07-20
14757969,2019-05-12
14757969,2019-06-02
14757969,2019-06-10
14757969,2019-06-14
14757969,2019-06-21
14757969,2019-06-30
14757969,2019-07-31
14757969,2019-08-22
14757969,2019-08-29
14757969,2019-09-04
14757969,2019-09-14
14757969,2019-09-17
14757969,2019-12-13
14757969,2020-02-09
14757969,2020-02-14
14757969,2020-03-04
14757969,2020-05-10
14757969,2020-07-21
14757969,2020-08-02
14757969,2020-09-04
14757969,2020-09-15
14757969,2020-10-31
14757969,2020-11-15
14757969,2020-12-16
14757969,2021-01-03
14757969,2021-05-16
14757969,2021-06-26
14757969,2021-07-01
14757969,2021-08-30
14757969,2021-09-19
14757969,2021-10-05
14757969,2021-10-18
14757969,2022-02-28
14794024,2016-08-31
14794024,2016-09-07
14794024,2016-09-27
14794024,2016-10-07
14794024,2016-10-10
14794024,2016-11-12
14794024,2016-11-13
14794024,2017-05-05
14794024,2017-05-09
14794024,2017-05-11
14794024,2017-05-17
14794024,2017-05-18
14794024,2017-05-19
14794024,2017-05-24
14794024,2017-05-28
14794024,2017-06-02
14794024,2017-06-05
14794024,2017-09-07
14794024,2017-09-07
14794024,2018-02-17
14794024,2018-03-05
14816058,2017-09-17
14816058,2018-11-30
14816058,2019-05-29
14816058,2022-07-31
14816058,2023-02-10
14888346,2017-04-07
14888346,2017-05-23
14888346,2017-06-17
14888346,2017-07-01
14888346,2017-07-06
14888346,2017-07-28
14888346,2017-09-20
14888346,2017-11-17
14888346,2017-12-06
14888346,2017-12-10
14888346,2018-02-28
14888346,2018-06-30
14888346,2018-11-16
14888346,2019-02-22
14888346,2019-05-11
14888346,2019-05-23
14888346,2019-09-21
14888346,2019-11-16
14888346,2022-06-24
14957240,2017-02-15
14957240,2017-04-05
14957240,2017-04-08
14957240,2017-06-08
14957240,2017-07-04
14957240,2017-07-07
14957240,2019-05-23
14987040,2016-09-30
14987040,2016-11-13
14987040,2017-03-31
14987040,2019-03-17
14987040,2019-03-22
14987040,2019-07-02
14987040,2019-07-20
14987040,2019-08-20
14987040,2019-08-30
14987040,2019-09-15
14987040,2019-09-23
14987040,2019-11-11
14987040,2019-11-18
14987040,2019-12-01
14987040,2020-01-21
14987040,2020-02-29
14987040,2020-08-27
14987040,2021-08-15
14987040,2021-10-26
14987040,2022-04-02
15215114,2016-12-09
15215114,2017-04-04
15215114,2017-04-05
15215114,2017-04-07
15215114,2017-05-04
15215114,2017-05-08
15215114,2017-05-10
15215114,2017-05-15
15215114,2017-05-24
15215114,2017-05-27
15215114,2017-05-29
15215114,2017-06-01
15215114,2017-06-04
15215114,2017-06-08
15215114,2017-06-09
15215114,2017-06-24
15215114,2017-06-25
15215114,2017-08-05
15215114,2017-08-11
15215114,2017-08-27
15215114,2017-08-29
15215114,2017-09-15
15215114,2017-09-16
15215114,2017-09-20
15215114,2017-10-06
15215114,2017-10-11
15215114,2017-10-15
15215114,2017-10-17
15215114,2017-10-19
15215114,2017-10-21
15215114,2017-11-05
15215114,2017-11-10
15215114,2017-11-13
15215114,2017-11-29
15215114,2017-12-08
15215114,2017-12-10
15215114,2017-12-13
15215114,2017-12-16
15215114,2017-12-17
15215114,2017-12-22
15215114,2018-01-18
15215114,2018-01-20
15215114,2018-01-28
15215114,2018-02-01
15215114,2018-02-04
15215114,2018-02-16
15215114,2018-02-22
15215114,2018-02-24
15215114,2018-02-28
15215114,2018-03-01
15215114,2018-03-02
15215114,2018-03-08
15215114,2018-03-15
15215114,2018-03-16
15215114,2018-03-17
15215114,2018-03-19
15215114,2018-03-29
15215114,2018-04-06
15215114,2018-04-12
15215114,2018-04-21
15215114,2018-04-22
15215114,2018-04-25
15215114,2018-05-08
15215114,2018-05-10
15215114,2018-05-11
15215114,2018-05-13
15215114,2018-05-18
15215114,2018-05-23
15215114,2018-05-25
15215114,2018-06-02
15215114,2018-06-05
15215114,2018-06-14
15215114,2018-06-15
15215114,2018-06-18
15215114,2018-06-27
15215114,2018-06-29
10643746,2018-05-12
10643746,2018-05-17
10643746,2018-05-26
10643746,2018-06-01
10643746,2018-06-09
10643746,2018-06-16
10643746,2018-06-28
10643746,2018-07-04
10643746,2018-09-02
10643746,2018-09-06
10643746,2018-09-14
10643746,2018-09-17
10643746,2018-10-01
10643746,2018-10-06
10643746,2018-11-09
10643746,2018-11-18
10643746,2018-11-28
10643746,2019-01-08
10643746,2019-01-13
10643746,2019-01-16
10643746,2019-02-14
10643746,2019-03-03
10643746,2019-03-10
10643746,2019-03-13
10643746,2019-03-17
10643746,2019-04-11
10643746,2019-05-09
10643746,2019-05-17
10643746,2019-05-27
10643746,2019-06-22
10643746,2019-09-04
10643746,2019-09-14
10643746,2019-10-09
10643746,2019-11-02
10643746,2019-12-13
10643746,2020-02-08
10643746,2020-02-23
10643746,2020-03-03
10643746,2020-09-25
10643746,2020-11-15
10643746,2021-06-30
10643746,2021-09-18
10643746,2021-12-24
10643746,2022-03-02
10643746,2022-05-28
10643746,2022-06-05
10643746,2022-06-17
10652257,2016-06-04
10652257,2016-07-01
10652257,2016-09-30
10652257,2017-01-19
10652257,2017-05-31
10652257,2017-09-30
10944718,2019-04-08
10944718,2019-04-12
10944718,2019-04-24
10944718,2019-04-29
10944718,2019-05-05
10944718,2019-05-06
10944718,2019-05-09
10944718,2019-05-10
10944718,2019-05-14
10944718,2019-05-15
10944718,2019-05-28
10944718,2019-05-31
10944718,2019-06-01
10944718,2019-06-11
10944718,2019-06-21
10944718,2019-06-23
10944718,2019-06-25
10944718,2019-06-29
10944718,2019-06-30
10944718,2019-07-05
10944718,2019-07-10
10944718,2019-07-12
10944718,2019-07-18
10944718,2019-07-26
10944718,2019-07-29
10944718,2019-08-04
10944718,2019-08-10
10944718,2019-08-14
10944718,2019-08-15
10944718,2019-08-18
10944718,2019-08-30
10944718,2019-09-02
10944718,2019-09-04
10944718,2019-09-05
10944718,2019-09-09
10944718,2019-09-15
10944718,2019-09-19
10944718,2019-09-23
10944718,2019-09-25
10944718,2019-09-29
10944718,2019-10-02
10944718,2019-10-05
10944718,2019-10-10
10944718,2019-10-17
10944718,2019-10-24
10944718,2019-10-25
10944718,2019-10-29
10944718,2019-11-03
10944718,2019-11-23
10944718,2019-11-26
10944718,2019-12-19
10944718,2019-12-22
10944718,2019-12-26
10944718,2019-12-28
10944718,2020-01-01
10944718,2020-01-04
10944718,2020-01-12
10944718,2020-01-15
10944718,2020-01-18
10944718,2020-01-25
10944718,2020-01-29
10944718,2020-02-01
10944718,2020-02-07
10944718,2020-02-16
10944718,2020-02-22
10944718,2020-03-02
10944718,2020-03-07
10944718,2020-03-14
10944718,2020-04-24
10944718,2020-05-09
10944718,2020-06-06
10944718,2020-06-27
10944718,2020-07-10
10944718,2020-08-10
10944718,2020-09-02
10944718,2020-09-10
10944718,2020-10-01
10944718,2021-10-11
10944718,2021-10-17
10944718,2021-10-27
10944718,2021-10-31
10944718,2021-11-04
10944718,2021-11-08
10944718,2021-11-14
10944718,2021-11-23
10944718,2021-11-28
10944718,2021-12-15
10944718,2021-12-23
10944718,2021-12-26
10944718,2022-01-01
10944718,2022-01-05
10944718,2022-01-12
10944718,2022-01-16
10944718,2022-02-09
10944718,2022-03-01
10944718,2022-03-21
10944718,2022-03-25
10944718,2022-04-02
10944718,2022-04-08
10944718,2022-04-16
10944718,2022-04-24
10944718,2022-05-02
10944718,2022-05-05
10944718,2022-05-08
10944718,2022-05-13
10944718,2022-05-19
10944718,2022-05-24
10944718,2022-05-29
10944718,2022-06-05
10944718,2022-06-13
10944718,2022-06-15
10944718,2022-06-17
10944718,2022-06-21
10944718,2022-06-26
10944718,2022-06-30
10944718,2022-07-03
10944718,2022-07-06
10944718,2022-07-14
10944718,2022-07-18
10944718,2022-07-24
10944718,2022-07-30
10944718,2022-08-02
10944718,2022-08-09
10944718,2022-08-14
10944718,2022-08-21
10944718,2022-08-24
10944718,2022-09-06
10944718,2022-09-09
10944718,2022-09-13
10944718,2022-09-18
10944718,2022-09-29
10944718,2022-10-03
10944718,2022-10-09
10944718,2022-10-12
10944718,2022-10-14
10944718,2022-10-18
10944718,2022-10-25
10944718,2022-11-02
10944718,2022-11-04
10944718,2022-11-14
10944718,2022-11-21
10944718,2022-11-28
10944718,2022-12-04
10944718,2022-12-06
10944718,2022-12-09
10944718,2022-12-20
10944718,2022-12-22
10944718,2022-12-25
10944718,2022-12-29
10944718,2023-01-03
10944718,2023-01-06
10944718,2023-01-09
10944718,2023-01-15
10944718,2023-01-26
10944718,2023-01-29
10944718,2023-02-02
10944718,2023-02-05
10944718,2023-02-08
10944718,2023-02-17
10944718,2023-03-05
10944718,2023-03-13
10944718,2023-03-19
10944718,2023-03-26
10975641,2016-06-15
10975641,2016-06-16
10975641,2016-08-06
10975641,2016-08-15
10975641,2016-08-18
10975641,2016-10-14
10975641,2016-10-15
10975641,2016-10-23
10975641,2016-11-20
10975641,2017-01-15
10975641,2017-01-22
10975641,2017-01-29
10975641,2017-02-19
10975641,2017-03-06
10975641,2017-03-08
10975641,2017-03-11
10975641,2017-03-14
10975641,2017-10-15
10975641,2017-12-02
10975641,2018-01-01
10975641,2018-02-08
10975641,2018-02-25
10975641,2018-03-11
10975641,2018-04-01
10975641,2018-04-10
10975641,2018-05-05
10975641,2018-05-06
10975641,2018-07-29
10975641,2018-09-04
10975641,2018-09-05
10975641,2018-09-10
10975641,2020-01-26
10975641,2020-02-02
10975641,2020-08-01
10982977,2017-03-10
10982977,2017-03-14
10982977,2017-04-06
10982977,2017-05-02
10982977,2017-05-05
10982977,2017-05-12
10982977,2017-06-26
10982977,2017-07-07
10982977,2017-08-09
10982977,2017-08-20
10982977,2017-09-03
10982977,2017-09-17
10982977,2017-09-28
10982977,2017-10-04
10982977,2017-10-13
10982977,2017-11-06
10982977,2017-11-18
10982977,2017-11-29
10982977,2018-01-18
10982977,2018-02-12
10982977,2018-03-04
10982977,2018-03-16
10982977,2018-03-18
10982977,2018-04-13
10982977,2018-05-12
10982977,2018-05-27
10982977,2018-06-02
10982977,2018-09-02
10982977,2018-09-16
10982977,2018-09-24
10982977,2018-10-05
10982977,2018-10-11
10982977,2018-10-17
10982977,2018-10-21
10982977,2018-10-29
10982977,2018-11-20
10982977,2018-12-01
10982977,2019-01-18
10982977,2019-03-02
10982977,2019-03-22
10982977,2019-03-29
10982977,2019-04-08
10982977,2019-05-10
10982977,2019-06-05
10982977,2019-06-20
10982977,2019-08-15
10982977,2019-08-31
10982977,2019-09-15
10982977,2019-10-05
10982977,2019-11-17
10982977,2020-01-30
10982977,2020-08-20
10982977,2021-01-21
10982977,2021-08-09
10982977,2021-09-06
10982977,2021-11-07
10982977,2021-11-20
10982977,2022-01-31
10982977,2022-03-01
10982977,2022-04-03
10982977,2022-05-10
10982977,2022-05-13
10982977,2022-05-26
10982977,2022-07-01
10982977,2022-08-05
10982977,2022-08-31
10982977,2022-09-24
10982977,2022-11-06
10982977,2022-11-13
11051956,2016-03-15
11051956,2016-05-09
11051956,2016-05-25
11051956,2016-05-27
11051956,2016-06-06
11051956,2016-06-12
11051956,2016-06-26
11051956,2016-06-26
11051956,2016-07-01
11051956,2016-07-02
11051956,2016-08-16
11051956,2016-09-11
11051956,2016-09-22
11051956,2016-09-26
11051956,2016-09-27
11051956,2016-10-29
11051956,2017-04-06
11051956,2017-05-06
11051956,2017-06-13
11051956,2017-06-22
11051956,2017-06-23
11051956,2017-06-25
11051956,2017-07-01
11051956,2017-07-05
11051956,2017-07-08
11051956,2017-07-21
11051956,2017-07-24
11051956,2017-07-27
11051956,2017-07-30
11051956,2017-08-02
11051956,2017-08-14
11051956,2017-08-15
11051956,2017-08-19
11051956,2017-09-09
11051956,2017-12-26
11051956,2018-02-17
11051956,2018-03-07
11051956,2018-03-08
11051956,2018-03-10
11051956,2018-03-13
11051956,2018-03-15
11051956,2018-03-16
11051956,2018-03-17
11051956,2018-03-19
11051956,2018-03-21
11051956,2018-03-22
11051956,2018-03-26
11051956,2018-04-12
11051956,2018-04-16
11051956,2018-04-25
11051956,2018-04-27
11051956,2018-05-02
11051956,2018-05-03
11051956,2018-05-05
11051956,2018-05-08
11051956,2018-05-10
11051956,2018-05-15
11051956,2018-05-17
11051956,2018-05-28
11051956,2018-05-29
11051956,2018-05-30
11051956,2018-06-08
11051956,2018-06-10
11051956,2018-06-20
11051956,2018-06-25
11051956,2018-06-26
11051956,2018-09-22
11051956,2018-12-01
11051956,2019-05-15
11051956,2019-05-22
11051956,2019-05-24
11051956,2019-06-24
11051956,2019-07-30
11051956,2021-09-30
11051956,2023-03-11
11121856,2016-02-10
11121856,2016-03-08
11121856,2016-03-11
11121856,2016-03-12
11121856,2016-03-16
11121856,2016-03-17
11121856,2016-03-22
11121856,2018-06-26
11121856,2018-06-27
11121856,2018-07-01
11121856,2018-07-06
11121856,2018-08-29
11121856,2018-08-30
11121856,2018-09-16
11121856,2018-09-21
11121856,2018-09-23
11121856,2018-09-26
11121856,2018-10-03
11121856,2018-10-04
11121856,2018-10-30
11121856,2018-11-10
11121856,2018-11-11
11121856,2018-12-07
11121856,2018-12-08
11121856,2018-12-18
11121856,2018-12-31
11121856,2021-07-15
11121856,2021-07-20
11121856,2021-07-24
11121856,2021-07-25
11121856,2021-07-30
11121856,2021-07-31
11121856,2021-08-03
11121856,2021-08-13
11121856,2021-08-16
11121856,2021-08-19
11121856,2021-08-25
11121856,2021-09-03
11121856,2021-09-14
11121856,2022-01-26
11121856,2022-01-31
11121856,2022-03-08
11121856,2022-03-11
11121856,2022-03-15
11121856,2022-03-17
11121856,2022-03-20
11121856,2022-03-26
11121856,2022-04-02
11121856,2022-05-17
11121856,2022-05-23
11121856,2022-05-27
11121856,2022-06-17
11121856,2022-06-23
11121856,2022-07-01
11121856,2022-07-17
11121856,2022-07-20
11121856,2022-07-28
11121856,2022-08-10
11121856,2022-08-13
11121856,2022-09-10
11121856,2022-12-07
11121856,2022-12-15
11121856,2022-12-16
11121856,2022-12-20
11121856,2023-01-04
11134992,2016-03-01
11134992,2016-03-02
11134992,2016-03-03
11134992,2016-03-10
11134992,2016-03-16
11134992,2016-03-28
11134992,2016-04-07
11134992,2016-04-14
11134992,2016-04-20
11134992,2016-05-13
11134992,2016-05-24
11134992,2016-05-27
11134992,2016-05-30
11134992,2016-06-16
11134992,2016-07-14
11134992,2016-08-28
11134992,2016-09-22
11134992,2016-09-30
11134992,2016-10-06
11134992,2016-10-16
11134992,2016-11-12
11134992,2016-11-22
11134992,2016-12-07
11134992,2016-12-11
11134992,2017-01-18
11134992,2017-02-12
11134992,2017-03-05
11134992,2017-03-07
11134992,2017-03-08
11134992,2017-03-11
11134992,2017-03-15
11134992,2017-03-20
11134992,2017-03-23
11134992,2017-04-06
11134992,2017-04-14
11134992,2017-04-27
11134992,2017-05-01
11134992,2017-05-04
11134992,2017-05-11
11134992,2017-05-16
11134992,2017-05-26
11134992,2017-06-05
11134992,2017-06-08
11134992,2017-06-15
11134992,2017-06-23
11134992,2017-07-05
11134992,2017-09-16
11134992,2017-09-28
11134992,2017-10-06
11134992,2018-01-18
11134992,2018-03-06
11134992,2018-03-07
11134992,2018-05-16
11134992,2018-05-17
11134992,2018-05-26
11134992,2018-05-29
11134992,2018-06-08
11134992,2018-06-13
11134992,2018-06-20
11134992,2018-06-25
11134992,2018-06-29
11134992,2018-07-22
11134992,2018-10-12
11134992,2018-10-15
11134992,2018-10-29
11134992,2018-11-02
11134992,2018-11-25
11134992,2018-11-28
11134992,2019-01-17
11134992,2019-02-08
11134992,2019-03-06
11134992,2019-03-23
11134992,2019-03-31
11134992,2019-04-12
11134992,2019-05-04
11134992,2019-05-14
11134992,2019-05-25
11134992,2019-06-14
11134992,2019-06-16
11134992,2019-06-25
11134992,2019-07-07
11134992,2019-07-09
11134992,2019-07-21
11134992,2019-08-26
11134992,2019-09-04
11134992,2019-09-13
11134992,2019-09-18
11134992,2019-09-21
11134992,2019-10-10
11134992,2019-10-16
11134992,2019-10-25
11134992,2019-12-01
11134992,2020-02-21
11134992,2020-03-05
11134992,2020-07-14
11134992,2020-07-21
11134992,2020-09-30
11134992,2020-12-06
11134992,2021-02-14
11134992,2021-02-19
11134992,2021-02-27
11134992,2021-07-05
11134992,2021-08-23
11134992,2021-09-05
11134992,2021-10-01
11134992,2021-10-07
11134992,2021-10-19
11134992,2021-10-23
11134992,2021-11-08
11134992,2021-11-24
11134992,2021-12-05
11134992,2022-05-11
11134992,2022-05-15
11134992,2022-05-23
11134992,2022-05-30
11134992,2022-06-07
11134992,2022-08-14
11134992,2022-08-28
11134992,2022-09-20
11134992,2022-10-02
11134992,2022-10-23
11134992,2022-11-13
11134992,2023-02-26
11157603,2016-05-12
11157603,2016-05-27
11157603,2016-06-03
11157603,2016-09-17
11157603,2016-09-29
11157603,2017-04-24
11157603,2018-01-25
11157603,2018-02-03
11157603,2018-02-19
11157603,2018-03-11
11157603,2018-03-31
11157603,2018-04-22
11157603,2018-04-30
11157603,2018-12-06
11157603,2018-12-24
11157603,2019-01-07
11157603,2019-01-11
11157603,2019-01-17
11157603,2019-09-07
11157603,2022-03-29
11157603,2022-04-30
11157603,2022-05-05
11157603,2022-05-07
11157603,2022-05-14
11157603,2022-05-23
11157603,2022-06-05
11157603,2022-06-11
11157603,2022-07-14
11157603,2022-07-24
11157603,2022-12-01
11157603,2023-02-06
11157686,2016-05-11
11157686,2016-05-28
11157686,2016-06-12
11157686,2016-08-02
11157686,2016-09-01
11157686,2016-12-18
11157686,2017-03-30
11157686,2017-09-08
11157686,2017-09-22
11157686,2017-09-29
11157686,2018-01-18
11157686,2018-03-01
11157686,2018-04-27
11157686,2018-05-09
11157686,2018-05-20
11157686,2018-05-27
11157686,2018-06-09
11157686,2018-06-13
11157686,2018-07-06
11157686,2018-07-08
11157686,2018-07-29
11157686,2018-09-07
11157686,2018-09-08
11157686,2018-10-07
11157686,2018-10-14
11157686,2018-10-19
11157686,2018-10-20
11157686,2018-11-06
11157686,2019-07-12
11157686,2019-07-17
11157686,2019-08-02
11157686,2019-08-06
11157686,2019-08-29
11157686,2019-09-13
11157686,2019-09-26
11157686,2019-12-08
11157686,2019-12-21
11157686,2020-01-04
11157686,2020-02-11
11157686,2020-03-01
11157686,2020-03-05
11157686,2020-03-12
11157686,2020-05-16
11157686,2020-07-17
11157686,2020-08-18
11157686,2021-03-31
11157686,2022-08-19
11157686,2022-08-21
11157686,2022-08-28
11157686,2022-10-29
11157686,2022-12-16
11157686,2022-12-26
11157686,2023-01-05
11157686,2023-02-06
11157686,2023-03-12
11157899,2016-05-11
11157899,2016-05-13
11157899,2016-06-17
11157899,2016-06-25
11157899,2016-07-10
11157899,2016-10-23
11157899,2017-03-07
11157899,2017-03-09
11157899,2017-05-11
11157899,2017-05-25
11157899,2017-07-11
11157899,2017-07-30
11157899,2017-09-14
11157899,2017-09-16
11157899,2017-09-19
11157899,2017-09-25
11157899,2017-09-28
11157899,2017-11-25
11157899,2018-01-03
11157899,2018-02-04
11157899,2018-02-13
11157899,2018-03-08
11157899,2018-05-01
11157899,2018-05-08
11157899,2018-05-14
11157899,2018-05-20
11157899,2018-05-23
11157899,2018-05-25
11157899,2018-05-30
11157899,2018-06-08
11157899,2018-06-23
11157899,2018-07-03
11157899,2018-07-13
11157899,2018-07-25
11157899,2018-09-24
11157899,2018-09-28
11157899,2018-10-02
11157899,2018-10-05
11157899,2018-12-14
11157899,2018-12-30
11157899,2019-01-19
11157899,2019-03-30
11157899,2019-04-05
11157899,2019-05-12
11157899,2019-05-19
11157899,2019-05-23
11157899,2019-05-31
11157899,2019-07-15
11157899,2019-08-11
11157899,2019-08-17
11157899,2019-08-22
11157899,2019-09-11
11157899,2019-09-14
11157899,2019-09-18
11157899,2019-09-24
11157899,2019-11-11
11157899,2019-11-17
11157899,2019-11-26
11157899,2019-12-09
11157899,2019-12-13
11157899,2020-01-01
11157899,2020-01-05
11157899,2020-01-16
11157899,2020-03-03
11157899,2020-03-16
11157899,2020-05-10
11157899,2020-07-11
11157899,2020-07-26
11157899,2020-08-13
11157899,2020-08-19
11157899,2020-09-28
11157899,2020-10-03
11157899,2021-03-18
11157899,2021-03-21
11157899,2021-03-27
11157899,2021-05-28
11157899,2022-01-18
11157899,2022-01-21
11157899,2022-02-03
11157899,2022-02-13
11157899,2022-02-21
11157899,2022-02-25
11157899,2022-05-31
11157899,2022-06-04
11157899,2022-06-11
11157899,2022-06-17
11157899,2022-06-21
11157899,2022-06-24
11157899,2022-06-26
11157899,2022-06-30
11157899,2022-07-13
11157899,2022-07-24
11157899,2022-07-27
11157899,2022-07-31
11157899,2022-09-29
11157899,2022-10-04
11157899,2022-10-10
11157899,2022-11-19
11157899,2022-12-01
11157899,2022-12-04
11157899,2022-12-16
11157899,2022-12-22
11157899,2023-01-01
11157899,2023-01-06
11157899,2023-01-29
11157899,2023-01-31
11157899,2023-03-01
11233576,2016-03-02
11233576,2016-03-08
11233576,2016-03-08
11233576,2016-03-12
11233576,2016-03-16
11233576,2016-03-16
11233576,2016-03-17
11233576,2016-03-19
11233576,2016-03-23
11233576,2016-04-23
11233576,2016-04-24
11233576,2016-05-12
11233576,2016-05-13
11233576,2016-05-17
11233576,2016-05-24
11233576,2016-05-27
11233576,2016-06-03
11233576,2016-06-19
11233576,2016-07-06
11233576,2016-09-07
11233576,2016-10-25
11233576,2016-11-15
11233576,2016-11-16
11233576,2017-03-31
11233576,2017-05-10
11233576,2017-05-24
11233576,2017-09-08
11233576,2017-09-15
11233576,2017-09-23
11233576,2017-11-20
11233576,2017-12-19
11233576,2018-01-08
11233576,2018-01-31
11233576,2018-02-11
11233576,2018-02-19
11233576,2018-03-08
11233576,2018-03-13
11233576,2018-03-16
11233576,2018-05-08
11233576,2018-06-16
11233576,2019-08-27
11233576,2019-08-29
11233576,2019-09-13
11233576,2019-09-22
11233576,2019-11-03
11233576,2019-11-06
11233576,2019-11-07
11233576,2019-11-25
11233576,2020-01-30
11233576,2020-02-07
11233576,2020-03-03
11233576,2020-03-05
11233576,2020-03-14
11233576,2020-07-14
11233576,2020-07-17
11233576,2020-08-01
11233576,2020-08-26
11233576,2020-09-02
11233576,2020-09-06
11233576,2020-09-11
11233576,2020-09-12
11233576,2020-09-26
11233576,2020-10-08
11233576,2020-10-17
11233576,2022-11-07
11233576,2022-11-10
11233576,2022-11-16
11233576,2022-11-25
11233576,2022-11-27
11233576,2022-12-08
11233576,2022-12-13
11233576,2022-12-23
11233576,2022-12-24
11300923,2016-03-03
11300923,2016-03-09
11300923,2016-03-09
11300923,2016-03-12
11300923,2016-03-13
11300923,2016-03-14
11300923,2016-03-26
11300923,2016-03-31
11300923,2016-04-06
11300923,2016-04-09
11300923,2016-04-10
11300923,2016-04-14
11300923,2016-04-17
11300923,2016-04-22
11300923,2016-04-28
11300923,2016-05-02
11300923,2016-05-25
11300923,2016-05-27
11300923,2016-05-29
11300923,2016-06-02
11300923,2016-06-03
11300923,2016-06-25
11300923,2016-07-06
11300923,2016-07-26
11300923,2016-08-26
11300923,2016-09-11
11300923,2016-09-18
11300923,2016-09-27
11300923,2016-09-29
11300923,2016-10-07
11300923,2016-10-09
11300923,2016-11-02
11300923,2016-11-13
11300923,2016-12-13
11300923,2017-02-05
11300923,2017-03-14
11300923,2017-04-29
11300923,2017-05-10
11300923,2017-05-12
11300923,2017-05-24
11300923,2017-06-09
11300923,2017-06-15
11300923,2017-06-22
11300923,2017-06-26
11300923,2017-07-01
11300923,2017-12-17
11300923,2018-01-05
11300923,2018-01-24
11300923,2018-02-01
11300923,2018-02-23
11300923,2018-02-26
11300923,2018-03-01
11300923,2018-03-04
11300923,2018-04-12
11300923,2018-06-07
11300923,2018-08-17
11300923,2018-09-08
11300923,2018-09-12
11300923,2018-09-14
11300923,2018-09-20
11300923,2018-09-27
11300923,2018-09-30
11300923,2018-12-23
11300923,2019-06-07
11300923,2019-09-01
11300923,2019-09-23
11300923,2019-11-02
11300923,2019-12-05
11300923,2019-12-19
11333675,2018-04-30
11333675,2018-06-15
11333675,2018-07-23
11333675,2018-07-29
11333675,2018-08-08
11333675,2018-08-12
11333675,2018-08-31
11333675,2018-09-15
11333675,2018-09-22
11333675,2018-09-27
11333675,2018-10-23
11333675,2018-10-28
11333675,2018-12-02
11333675,2018-12-25
11333675,2019-01-03
11333675,2019-02-07
11333675,2019-02-17
11333675,2019-02-26
11333675,2019-03-13
11333675,2019-03-27
11333675,2019-04-05
11333675,2019-04-20
11333675,2019-04-26
11333675,2019-06-20
11333675,2019-06-26
11333675,2019-08-05
11333675,2019-08-05
11333675,2019-09-01
11333675,2019-09-12
11333675,2019-09-21
11333675,2019-10-01
11333675,2019-10-09
11333675,2019-10-13
11333675,2019-11-01
11333675,2019-11-28
11333675,2019-12-12
11333675,2019-12-24
11333675,2020-01-13
11333675,2020-01-19
11333675,2020-02-22
11333675,2020-03-09
11333675,2020-08-03
11333675,2021-12-17
11333675,2022-01-30
11377087,2016-03-05
11377087,2016-05-01
11377087,2016-05-27
11377087,2016-06-04
11377087,2016-07-25
11377087,2016-09-30
11377087,2018-11-28
11377087,2019-03-08
11377087,2019-04-05
11377087,2019-05-09
11377087,2019-05-12
11377087,2019-06-11
11377087,2019-06-20
11377087,2019-06-23
11377087,2019-07-03
11377087,2019-07-19
11377087,2019-09-10
11377087,2019-09-19
11377087,2019-09-30
11377087,2019-12-16
11377087,2021-09-25
11377087,2021-10-09
11377087,2021-10-28
11377087,2021-11-01
11377087,2021-11-26
11377087,2021-12-23
11377087,2022-02-10
11377087,2022-05-15
11377087,2022-05-21
11377087,2022-05-28
